order_id,order_date,seller,title,specification,item_url,item_id,unit_price,quantity,item_total,paid,lieferkosten
"	3882943872721739241,""2024-05-11"",""阜昌防水连接器"",""]  颜色分类：M16插头6孔母头"","""","""","""",""20.00"",""5"",""100.00"",""108.00"",""8.00"""
"	3882940956313739241,""2024-05-11"",""荣域华府旗舰店"",""]  颜色分类：2.8插簧端子+护套母接头（100套）"","""","""","""",""5.50"",""2"",""11.00"",""31.50"",""0.00"""
"	3882940956313739241,""2024-05-11"",""荣域华府旗舰店"",""]  颜色分类：4.8插簧端子+护套母接头（100套）"","""","""","""",""8.00"",""1"",""8.00"","""","""""
"	3882940956313739241,""2024-05-11"",""荣域华府旗舰店"",""]  颜色分类：6.3插簧端子+护套母接头（100套）"","""","""","""",""8.50"",""1"",""8.50"","""","""""
"	3882940956313739241,""2024-05-11"",""荣域华府旗舰店"",""]  颜色分类：2.8插簧端子+护套母接头带红色导线(10条）"","""","""","""",""4.00"",""1"",""4.00"","""","""""
"	3881370924950739241,""2024-05-10"",""窝居 专注学生宿舍用品"",""]  颜色分类：蓝色+稳固器（长190*宽100cm）单人防蚊"","""","""","""",""26.90"",""1"",""26.90"",""54.80"",""0.00"""
"	3880306441872739241,""2024-05-09"",""金鹏线缆工厂店"",""]  颜色分类：RV 0.5平方 100米卷[颜色备注]"","""","""","""",""25.00"",""1"",""25.00"",""157.00"",""0.00"""
"	3880306441872739241,""2024-05-09"",""金鹏线缆工厂店"",""]  颜色分类：RV 0.75平方100米卷[颜色备注]"","""","""","""",""43.00"",""1"",""43.00"","""","""""
"	3880306441872739241,""2024-05-09"",""金鹏线缆工厂店"",""]  颜色分类：RV 1.0平方 100米卷[颜色备注]"","""","""","""",""54.00"",""1"",""54.00"","""","""""
"	3880306441872739241,""2024-05-09"",""金鹏线缆工厂店"",""]  颜色分类：RV 0.3平方 200米卷[颜色备注]"","""","""","""",""37.00"",""1"",""37.00"","""","""""
"	3880560999967739241,""2024-05-09"",""上海利发电热仪表总汇"",""]  颜色分类：180*50mm 220V 300W"","""","""","""",""10.00"",""12"",""120.00"",""120.00"",""0.00"""
"	3867098508670739241,""2024-04-28"",""中国移动和包官方旗舰店"",""2024-04-28订单号: 3867098508670739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3867098508670739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3863376651804739241,""2024-04-25"",""泰乐话费充值专营店"",""2024-04-25订单号: 3863376651804739241	泰乐话费充值专营店		   上海移动100元 手机话费充值 自动充值 快充 即时到帐 充值卡"","""","""",""3863376651804739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3829340197225739241,""2024-03-28"",""中国移动和包官方旗舰店"",""2024-03-28订单号: 3829340197225739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3829340197225739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3826042922734739241,""2024-03-25"",""中国移动和包官方旗舰店"",""2024-03-25订单号: 3826042922734739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3826042922734739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3793621428086739241,""2024-02-28"",""中国移动和包官方旗舰店"",""2024-02-28订单号: 3793621428086739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3793621428086739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3790771311287739241,""2024-02-25"",""中国移动和包官方旗舰店"",""2024-02-25订单号: 3790771311287739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3790771311287739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3763787547742739241,""2024-01-31"",""正泰起航专卖店"",""]  颜色分类：PC4-M5"","""","""","""",""2.20"",""2"",""4.40"",""70.34"",""6.00"""
"	3763787547745739241,""2024-01-31"",""珍妮卡通人偶服装"",""]  大小：量身定制颜色分类：184-193CM身体充气款不含充电宝"","""","""","""",""320.00"",""1"",""320.00"",""320.00"",""0.00"""
"	3763787547746739241,""2024-01-31"",""朗维森旗舰店"",""]  颜色分类：304-内径Φ10（50米）"","""","""","""",""135.00"",""2"",""270.00"",""270.00"",""0.00"""
"	3763787547747739241,""2024-01-31"",""深圳市鹏宇电子科技"",""]"","""","""","""",""0.08"",""20"",""1.60"",""12.60"",""6.00"""
"	3763787547747739241,""2024-01-31"",""深圳市鹏宇电子科技"",""]"","""","""","""",""0.25"",""20"",""5.00"","""","""""
"	3763787547750739241,""2024-01-31"",""十鼎旗舰店"",""]  颜色分类：国标304 Φ8每米"","""","""","""",""6.00"",""10"",""60.00"",""360.00"",""0.00"""
"	3763787547753739241,""2024-01-31"",""民众网络线材插座智能中心"",""]  颜色分类：100套/袋"","""","""","""",""75.00"",""2"",""150.00"",""161.00"",""11.00"""
"	3763787547754739241,""2024-01-31"",""艾拉瑞尔旗舰店"",""]  颜色分类：AFC2000过滤器带外径6MM接头"","""","""","""",""25.00"",""2"",""50.00"",""42.40"",""0.00"""
"	3763787547757739241,""2024-01-31"",""乐莱迪旗舰店"",""]  颜色分类：50米-（直径32mm)送理线器）颜色留言或联系客服"","""","""","""",""128.32"",""2"",""256.64"",""226.25"",""0.00"""
"	3763787547758739241,""2024-01-31"",""谦星电子"",""]"","""","""","""",""11.00"",""20"",""220.00"",""225.00"",""5.00"""
"	3763787547759739241,""2024-01-31"",""公牛官方旗舰店"",""]  颜色分类：901G德标转换器（境外使用）"","""","""","""",""23.80"",""5"",""119.00"",""101.00"",""0.00"""
"	3763787547760739241,""2024-01-31"",""kazh旗舰店"",""]  颜色分类：尼龙旗型插簧专用钳"","""","""","""",""88.00"",""1"",""88.00"",""143.60"",""0.00"""
"	3763787547760739241,""2024-01-31"",""kazh旗舰店"",""]  颜色分类：FLDNY1.25-250红色丨100只【6.3mm/接0.5-1.5平方线】"","""","""","""",""25.80"",""1"",""25.80"","""","""""
"	3763787547760739241,""2024-01-31"",""kazh旗舰店"",""]  颜色分类：FLDNY2-250蓝色丨100只【6.3mm/接1.5-2.5平方线】"","""","""","""",""29.80"",""1"",""29.80"","""","""""
"	3763787547764739241,""2024-01-31"",""飞鸣家居专营店"",""]  颜色分类：1.5mm紫铜管/2000只"","""","""","""",""40.00"",""1"",""40.00"",""72.00"",""0.00"""
"	3763787547767739241,""2024-01-31"",""哆啦家居专营店"",""]  颜色分类：BV1.25 1000只（0.5-1.5mm?）"","""","""","""",""59.00"",""1"",""59.00"",""121.65"",""0.00"""
"	3763787547770739241,""2024-01-31"",""锦栈旗舰店"",""]  颜色分类：【旗舰款】7寸卡簧钳【四件套】"","""","""","""",""112.00"",""1"",""112.00"",""140.00"",""0.00"""
"	3763787547770739241,""2024-01-31"",""锦栈旗舰店"",""]"","""","""","""",""0.00"",""1"",""0.00"","""","""""
"	3763787547773739241,""2024-01-31"",""TTT旗舰店"",""]  颜色分类：1P 32A以下(升级款)"","""","""","""",""1.87"",""25"",""46.75"",""59.75"",""0.00"""
"	3763787547773739241,""2024-01-31"",""TTT旗舰店"",""]  颜色分类：插簧端子0.25-1.5平方 7.5寸"","""","""","""",""13.00"",""1"",""13.00"","""","""""
"	3763215288951739241,""2024-01-31"",""莱泽五金旗舰店"",""]  颜色分类：进口料6*4足200米黑色"","""","""","""",""131.00"",""1"",""131.00"",""240.77"",""0.00"""
"	3763215288954739241,""2024-01-31"",""顶圆机械"",""]  颜色分类：外10mm转外4mm"","""","""","""",""3.00"",""10"",""30.00"",""28.07"",""0.50"""
"	3763215288955739241,""2024-01-31"",""首力家居专营店"",""]  颜色分类：6-12(小美)*50个"","""","""","""",""26.10"",""1"",""26.10"",""71.96"",""0.00"""
"	3763215288955739241,""2024-01-31"",""首力家居专营店"",""]  颜色分类：10-16(小美)*50个"","""","""","""",""26.10"",""1"",""26.10"","""","""""
"	3763215288959739241,""2024-01-31"",""劲功旗舰店"",""]  颜色分类：【Φ70-76】M8*50mm (带胶套)"","""","""","""",""8.20"",""6"",""49.20"",""49.20"",""0.00"""
"	3758089502822739241,""2024-01-28"",""中国移动和包官方旗舰店"",""2024-01-28订单号: 3758089502822739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3758089502822739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3754307521866739241,""2024-01-26"",""铭星车品"",""]  尺码：L颜色分类：黑蓝色"","""","""","""",""45.00"",""1"",""45.00"",""42.00"",""0.00"""
"	3753518256181739241,""2024-01-25"",""tb205056056的小店"",""]  颜色分类：Brown"","""","""","""",""19.70"",""3"",""59.10"",""125.20"",""7.00"""
"	3753518256181739241,""2024-01-25"",""tb205056056的小店"",""]  颜色分类：Black"","""","""","""",""19.70"",""3"",""59.10"","""","""""
"	3753233354785739241,""2024-01-25"",""中国移动和包官方旗舰店"",""2024-01-25订单号: 3753233354785739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3753233354785739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3747678158937739241,""2024-01-22"",""tb840250125的小店"",""]"","""","""","""",""47.30"",""2"",""94.60"",""102.60"",""8.00"""
"	3747281977484739241,""2024-01-22"",""门徒旗舰店"",""]  颜色分类：白硬尼龙平垫10格【硬垫片】"","""","""","""",""19.12"",""1"",""19.12"",""49.72"",""0.00"""
"	3747281977487739241,""2024-01-22"",""Airtac亚德客企业店"",""]  颜色分类：4V110-06电阀组-4位[拍下备注所需电压]"","""","""","""",""271.20"",""1"",""271.20"",""271.20"",""0.00"""
"	3736965205497739241,""2024-01-16"",""每日特调食品专营店"",""]  口味：【荐】咖啡大师1L*6瓶 整箱（效期至24年10月）"","""","""","""",""175.00"",""1"",""175.00"",""175.00"",""0.00"""
"	3736965205498739241,""2024-01-16"",""欧美嘉食品商行"",""]  口味：1kg"","""","""","""",""100.00"",""1"",""100.00"",""123.00"",""23.00"""
"	3736965205499739241,""2024-01-16"",""沃茸食品专营店"",""]  颜色分类：牧恩黄油*3块"","""","""","""",""52.80"",""1"",""52.80"",""52.80"",""0.00"""
"	3736965205500739241,""2024-01-16"",""电极制造"",""]"","""","""","""",""24.26"",""3"",""72.78"",""72.78"",""0.00"""
"	3736965205501739241,""2024-01-16"",""米乐奇闽洁专卖店"",""]  颜色分类：加厚款【送防尘盖】1紫色手柄+10卷纸【共11卷660撕】"","""","""","""",""35.80"",""2"",""71.60"",""71.60"",""0.00"""
"	3736965205502739241,""2024-01-16"",""冠农股份旗舰店"",""]"","""","""","""",""49.00"",""1"",""49.00"",""49.00"",""0.00"""
"	3736965205503739241,""2024-01-16"",""万嘉臻味"",""]"","""","""","""",""46.50"",""1"",""46.50"",""46.50"",""0.00"""
"	3736965205504739241,""2024-01-16"",""青岛啤酒博物馆官方店"",""]"","""","""","""",""139.00"",""1"",""139.00"",""139.00"",""0.00"""
"	4095195697850739241,""2024-10-23"",""越津旗舰店"",""]  颜色分类：双直头一母一公芯数：4芯长度：1m"","""","""","""",""29.00"",""5"",""145.00"",""153.55"",""10.00"""
"	4095195697851739241,""2024-10-23"",""阜昌电子科技连接器厂家"",""]  颜色分类：双直头4芯一公一母线缆长度：8米线材：PVC阻燃线"","""","""","""",""53.00"",""5"",""265.00"",""265.00"",""0.00"""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：5.1*D8*10（10个）"","""","""","""",""13.45"",""15"",""201.75"",""463.30"",""0.00"""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：5.1*D8*8（10个）"","""","""","""",""11.45"",""4"",""45.80"","""","""""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：4.2*D8*12（10个）"","""","""","""",""17.45"",""4"",""69.80"","""","""""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：4.2*D10*10（10个）"","""","""","""",""16.45"",""2"",""32.90"","""","""""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：5.2*D10*12（10个）"","""","""","""",""21.45"",""5"",""107.25"","""","""""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：5.2*D10*10（10个）"","""","""","""",""16.45"",""2"",""32.90"","""","""""
"	4094821836960739241,""2024-10-23"",""无名社 模型螺丝"",""]  颜色分类：5.2*D10*6（10个）"","""","""","""",""12.45"",""2"",""24.90"","""","""""
"	4093545746368739241,""2024-10-22"",""亚力莎真空厂家"",""]  颜色分类：CF16-300MM（固定+活套）不可伸缩"","""","""","""",""180.00"",""2"",""360.00"",""360.00"",""0.00"""
"	4082276991012739241,""2024-10-15"",""华汐气动"",""]  颜色分类：4V210阀岛套装14位（电磁阀+底板）[含线]"","""","""","""",""462.56"",""1"",""462.56"",""462.56"",""0.00"""
"	4082276991013739241,""2024-10-15"",""民众网络线材插座智能中心"",""]  颜色分类：100套/袋"","""","""","""",""75.00"",""1"",""75.00"",""82.00"",""7.00"""
"	4081975526000739241,""2024-10-15"",""普菲德智能设备旗舰店"",""]  颜色分类：57步进一级3/4/5/6/10"","""","""","""",""280.00"",""1"",""280.00"",""280.00"",""0.00"""
"	4082276991001739241,""2024-10-15"",""中山市济鑫电子材料"",""]  颜色分类：4.8mm 1米 限时特价"","""","""","""",""6.80"",""2"",""13.60"",""60.18"",""0.00"""
"	4082276991001739241,""2024-10-15"",""中山市济鑫电子材料"",""]  颜色分类：直径3.2mm 1米"","""","""","""",""8.80"",""2"",""17.60"","""","""""
"	4082276991001739241,""2024-10-15"",""中山市济鑫电子材料"",""]  颜色分类：直径2.4mm 1米"","""","""","""",""7.50"",""2"",""15.00"","""","""""
"	4082276991001739241,""2024-10-15"",""中山市济鑫电子材料"",""]  颜色分类：直径1.6mm 1米"","""","""","""",""6.99"",""2"",""13.98"","""","""""
"	4082276991006739241,""2024-10-15"",""热缩管直销批发"",""]  颜色分类：(1/4)6.4MM1米"","""","""","""",""10.00"",""2"",""20.00"",""72.50"",""3.50"""
"	4082276991006739241,""2024-10-15"",""热缩管直销批发"",""]  颜色分类：(3/16)4.8mm1米"","""","""","""",""8.00"",""2"",""16.00"","""","""""
"	4082276991006739241,""2024-10-15"",""热缩管直销批发"",""]  颜色分类：(1/8)3.2mm1米"","""","""","""",""7.00"",""2"",""14.00"","""","""""
"	4082276991006739241,""2024-10-15"",""热缩管直销批发"",""]  颜色分类：(3/32)2.4mm1米"","""","""","""",""5.00"",""2"",""10.00"","""","""""
"	4082276991006739241,""2024-10-15"",""热缩管直销批发"",""]  颜色分类：(1/16)1.6mm1米"","""","""","""",""4.50"",""2"",""9.00"","""","""""
"	4078524313969739241,""2024-10-13"",""viney旗舰店"",""]  颜色分类：极夜黑Black【送女友礼物闺蜜老婆女生生日礼物妈妈实用母亲节礼物纪念日春夏季秋冬七夕520情人节礼物】"","""","""","""",""159.00"",""1"",""159.00"",""159.00"",""0.00"""
"	4060723572985739241,""2024-09-28"",""中国移动和包官方旗舰店"",""2024-09-28订单号: 4060723572985739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""4060723572985739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	4056753673669739241,""2024-09-25"",""中国移动和包官方旗舰店"",""2024-09-25订单号: 4056753673669739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""4056753673669739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	4022109972865739241,""2024-08-28"",""中国移动和包官方旗舰店"",""2024-08-28订单号: 4022109972865739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""4022109972865739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	4018519620303739241,""2024-08-25"",""中国移动和包官方旗舰店"",""2024-08-25订单号: 4018519620303739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""4018519620303739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3989636031257739241,""2024-07-31"",""真空配件商城"",""]  颜色分类：CF16"","""","""","""",""300.00"",""1"",""300.00"",""613.00"",""13.00"""
"	3989636031257739241,""2024-07-31"",""真空配件商城"",""]  颜色分类：CF16直角阀"","""","""","""",""300.00"",""1"",""300.00"","""","""""
"	3989355661974739241,""2024-07-31"",""高勤旗舰店"",""]  颜色分类：直通阀 DW6 （插管外径6mm）"","""","""","""",""110.00"",""1"",""110.00"",""220.00"",""0.00"""
"	3989355661974739241,""2024-07-31"",""高勤旗舰店"",""]  颜色分类：直角阀 DW6 （插管外径6mm）"","""","""","""",""110.00"",""1"",""110.00"","""","""""
"	3989355481322739241,""2024-07-31"",""盛兴洛克实验室气路"",""]  颜色分类：(316L）6mm"","""","""","""",""103.95"",""1"",""103.95"",""89.95"",""0.00"""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG7（3-6.5）"","""","""","""",""1.15"",""2"",""2.30"",""30.15"",""8.00"""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG9（4-8）"","""","""","""",""1.75"",""1"",""1.75"","""","""""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG11（5-10）"","""","""","""",""2.10"",""1"",""2.10"","""","""""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG13.5（6-12）"","""","""","""",""2.60"",""1"",""2.60"","""","""""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG16（10-14）"","""","""","""",""3.40"",""1"",""3.40"","""","""""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG19（10-16）"","""","""","""",""4.50"",""1"",""4.50"","""","""""
"	3989149236059739241,""2024-07-31"",""优客电气"",""]  颜色分类：PG21（13-18）"","""","""","""",""5.50"",""1"",""5.50"","""","""""
"	3984456205447739241,""2024-07-28"",""中国移动和包官方旗舰店"",""2024-07-28订单号: 3984456205447739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3984456205447739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3980774053914739241,""2024-07-25"",""中国移动和包官方旗舰店"",""2024-07-25订单号: 3980774053914739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3980774053914739241"",""100.00"",""1"",""100.00"",""100.00"","""""
"	3974562612313739241,""2024-07-19"",""优品管件阀门商城"",""]  颜色分类：KF16卡箍+支架+丁青圈"","""","""","""",""3.98"",""1"",""3.98"",""16.88"",""6.00"""
"	3974562612313739241,""2024-07-19"",""优品管件阀门商城"",""]  颜色分类：KF16/KF10铝合金单卡箍"","""","""","""",""3.30"",""1"",""3.30"","""","""""
"	3974562612313739241,""2024-07-19"",""优品管件阀门商城"",""]  颜色分类：KF25铝合金单卡箍"","""","""","""",""3.60"",""1"",""3.60"","""","""""
"	3974950191541739241,""2024-07-19"",""有家电热电器"",""]  颜色分类：小五眼(5只) 10A"","""","""","""",""6.93"",""4"",""27.72"",""25.51"",""0.00"""
"	3974713849586739241,""2024-07-19"",""固万基旗舰店"",""]  颜色分类：1.6*4*0.3(200粒)"","""","""","""",""10.80"",""1"",""10.80"",""15.20"",""0.00"""
"	3974713849586739241,""2024-07-19"",""固万基旗舰店"",""]  颜色分类：2*4.5*0.5(200粒)"","""","""","""",""10.80"",""1"",""10.80"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：KF-25x16"","""","""","""",""95.00"",""1"",""95.00"",""192.61"",""8.00"""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：Φ6mm"","""","""","""",""10.45"",""1"",""10.45"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：Φ6-Φ6"","""","""","""",""5.70"",""1"",""5.70"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：ZG1/4-φ6mm"","""","""","""",""3.32"",""1"",""3.32"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：ZG1/2-φ6mm"","""","""","""",""5.70"",""1"",""5.70"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：ZG3/4-φ6mm"","""","""","""",""13.30"",""1"",""13.30"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：φ6mm"","""","""","""",""9.50"",""2"",""19.00"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：6mm"","""","""","""",""1.42"",""1"",""1.42"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：φ6mm"","""","""","""",""25.65"",""1"",""25.65"","""","""""
"	3974946447694739241,""2024-07-19"",""惠姬五金专营店"",""]  颜色分类：Φ6-Φ6"","""","""","""",""8.07"",""1"",""8.07"","""","""""
"	3974934783500739241,""2024-07-19"",""温州市泰元阀门管件"",""]  颜色分类：316 Φ6mm"","""","""","""",""15.50"",""2"",""31.00"",""133.50"",""0.00"""
"	3974934783500739241,""2024-07-19"",""温州市泰元阀门管件"",""]  颜色分类：304 Φ254*3"","""","""","""",""90.00"",""1"",""90.00"","""","""""
"	3974934783500739241,""2024-07-19"",""温州市泰元阀门管件"",""]  颜色分类：304 Φ19*1.5（外径*壁厚）"","""","""","""",""5.00"",""1"",""5.00"","""","""""
"	3974934783500739241,""2024-07-19"",""温州市泰元阀门管件"",""]  颜色分类：304 Φ38*1.5（外径*壁厚）"","""","""","""",""7.50"",""1"",""7.50"","""","""""
"	3974639509635739241,""2024-07-19"",""翔城螺丝批发"",""]  颜色分类：316 M1.2*5-100支"","""","""","""",""37.50"",""1"",""37.50"",""107.50"",""0.00"""
"	3974639509635739241,""2024-07-19"",""翔城螺丝批发"",""]  颜色分类：316 M1.6*6-100支"","""","""","""",""37.50"",""2"",""75.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：镀银CF16-退火精车+（2片装）+真空包装+2.2厚"","""","""","""",""4.40"",""1"",""4.40"",""332.30"",""0.00"""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：镀银CF35-退火精车+真空包装+2.2厚"","""","""","""",""5.50"",""1"",""5.50"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：镀银CF63-退火精车+真空包装+2.2厚"","""","""","""",""11.00"",""1"",""11.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：镀银CF100-退火精车+真空包装+2.2厚"","""","""","""",""21.00"",""1"",""21.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：CF35-退火精车+钝化+真空包装+2.2厚[TU2级,硬度75,外径48.1,内36.8]"","""","""","""",""4.40"",""1"",""4.40"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：CF63-退火精车+钝化+真空包装+2.2厚[TU2级,硬度75,外径82.4,内63.6]"","""","""","""",""9.00"",""1"",""9.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：CF100-退火精车+钝化+真空包装+2.2厚[TU2级,硬度75,外径120.5,内102]"","""","""","""",""18.00"",""1"",""18.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：CF150=CF160-退火精车+钝化+真空包装+2.2厚[TU2级,硬度75,外径171.3,内153]"","""","""","""",""31.00"",""1"",""31.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：CF16-退火精车+钝化+（5片装）+2.2厚[TU2级,硬度75,外径21.3,内16.2]"","""","""","""",""8.00"",""1"",""8.00"","""","""""
"	3964434734880739241,""2024-07-11"",""东莞弘川真空机械"",""]  颜色分类：新款KF25气动挡板阀-24V 直角-内置气管[没有管子，只有一个进气口]"","""","""","""",""220.00"",""1"",""220.00"","""","""""
"	3964415402610739241,""2024-07-11"",""江苏鸿成金属材料"",""]  颜色分类：3X1mm"","""","""","""",""6.00"",""20"",""120.00"",""128.00"",""8.00"""
"	3963219914407739241,""2024-07-10"",""aoweziic旗舰店"",""]  颜色分类：WCS1700 芯片"","""","""","""",""25.00"",""10"",""250.00"",""250.00"",""0.00"""
"	3962552186329739241,""2024-07-10"",""源营旗舰店"",""]  颜色分类：GT-10 20只"","""","""","""",""26.80"",""2"",""53.60"",""53.60"",""0.00"""
"	3962235420557739241,""2024-07-10"",""真空配件商城"",""]  颜色分类：CF16"","""","""","""",""300.00"",""1"",""300.00"",""480.00"",""10.00"""
"	3962235420557739241,""2024-07-10"",""真空配件商城"",""]  颜色分类：CF16-Φ3卡套(世伟洛克通用)"","""","""","""",""85.00"",""2"",""170.00"","""","""""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：316 M1.6（500只）"","""","""","""",""15.00"",""1"",""15.00"",""15.00"",""0.00"""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：316 M2（500只）"","""","""","""",""10.00"",""1"",""10.00"","""","""""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：316 M2.5（500只）"","""","""","""",""10.00"",""1"",""10.00"","""","""""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：316 M3（500只）"","""","""","""",""5.00"",""1"",""5.00"","""","""""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：316 M4（500只）"","""","""","""",""8.00"",""1"",""8.00"","""","""""
"	3962595387728739241,""2024-07-10"",""专业紧固件专家"",""]  颜色分类：M3*12（100只）"","""","""","""",""18.00"",""2"",""36.00"","""","""""
"	3962549558834739241,""2024-07-10"",""乐清市凡客电气总店"",""]  颜色分类：标准黄胶30*30 500只[不包含扎带]"","""","""","""",""27.50"",""2"",""55.00"",""55.00"",""0.00"""
"	3962235960022739241,""2024-07-10"",""长信维丰科技企业店"",""]  颜色分类：DB9母 白胶镀金（10个）"","""","""","""",""8.80"",""3"",""26.40"",""52.80"",""0.00"""
"	3962235960022739241,""2024-07-10"",""长信维丰科技企业店"",""]  颜色分类：DB9公 白胶镀金（10个）"","""","""","""",""8.80"",""3"",""26.40"","""","""""
"	3962367937710739241,""2024-07-10"",""金海注塑机辅机配件批发行"",""]  颜色分类：触点接一常开一常闭"","""","""","""",""25.00"",""2"",""50.00"",""60.00"",""10.00"""
"	3956622662302739241,""2024-07-04"",""联和力信工业自动化配件工厂"",""]  颜色分类：ADM01-WL-K6.5"","""","""","""",""1.05"",""200"",""210.00"",""224.00"",""14.00"""
"	3949234634566739241,""2024-06-28"",""中国移动和包官方旗舰店"",""2024-06-28订单号: 3949234634566739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值30元 快充直充 24小时 自动充值 快速到帐"","""","""",""3949234634566739241"",""30.00"",""1"",""30.00"",""30.00"","""""
"	3945365389532739241,""2024-06-25"",""中国移动和包官方旗舰店"",""2024-06-25订单号: 3945365389532739241	中国移动和包官方旗舰店		   上海移动 手机 话费充值100元 快充直充 24小时 自动充值快速到帐"","""","""",""3945365389532739241"",""100.00"",""1"",""100.00"",""100.00"","""""
